UID,MAE,RMSE
99402,1.0662585496902466,1.255549430847168
123160,0.9515542387962341,1.2638007402420044
151934,1.133920669555664,1.4472736120224
100232,1.2082233428955078,1.4129767417907715
6421,1.430228352546692,1.578842282295227
86687,1.2098841667175293,1.5696301460266113
30893,0.7585877180099487,0.9414051175117493
8382,1.7993967533111572,2.0284087657928467
47724,1.075642466545105,1.5810787677764893
55804,1.140653371810913,1.7102118730545044
148189,1.0273423194885254,1.3897372484207153
83469,1.374369740486145,1.7142499685287476
125236,0.9405584931373596,1.3238158226013184
130692,1.071016550064087,1.380365014076233
22869,0.8026822805404663,1.3211482763290405
152402,1.0829979181289673,1.5369722843170166
29537,1.0383073091506958,1.3401718139648438
100910,1.3901426792144775,1.5642740726470947
158320,0.759496808052063,1.3057646751403809
124519,1.2104034423828125,1.8152598142623901
139186,1.2502187490463257,1.5883326530456543
178407,0.6506713032722473,0.8738637566566467
27324,0.8429282307624817,1.1393605470657349
165387,1.4050287008285522,1.702515959739685
19472,0.7861209511756897,1.1185582876205444
1853,0.844048023223877,1.042128086090088
126686,2.5033023357391357,3.37601375579834
24058,1.2057656049728394,1.5048274993896484
88745,1.4505196809768677,1.634278416633606
76717,0.7938557863235474,1.0173205137252808
171071,1.101584553718567,1.4005545377731323
121753,1.349128246307373,1.560567021369934
106912,1.407206654548645,1.6597082614898682
173535,1.2134836912155151,1.5318191051483154
116387,0.7163060903549194,0.9652891159057617
47546,0.9445728063583374,1.290000319480896
124923,1.5632944107055664,2.167084217071533
6830,1.2547636032104492,1.6828137636184692
68696,1.5936431884765625,1.901803970336914
74048,1.5051007270812988,1.7477567195892334
30320,1.132459044456482,1.6061097383499146
37417,1.8613637685775757,2.330915689468384
122876,2.3825273513793945,2.4482996463775635
73938,0.953491747379303,1.2054685354232788
119975,1.203665852546692,1.370320200920105
19350,1.1097526550292969,1.4716600179672241
171501,2.2350265979766846,2.5258264541625977
166526,1.2122704982757568,1.7207872867584229
46978,1.4657050371170044,1.8637052774429321
178410,1.9285274744033813,2.3009591102600098
127454,1.477795958518982,1.98643958568573
93509,1.1085426807403564,1.2081650495529175
114584,1.3641232252120972,2.581557035446167
43342,1.1191039085388184,1.272942066192627
6336,0.7129456400871277,0.9561856389045715
39840,1.0508215427398682,1.3339651823043823
54930,1.4214131832122803,1.6262394189834595
162838,2.247676134109497,2.8537025451660156
16316,1.1258037090301514,1.4888942241668701
100905,1.7341246604919434,2.2734034061431885
17603,1.2176064252853394,1.428966760635376
87571,1.605381965637207,1.7435762882232666
61962,0.8612426519393921,1.2661693096160889
100013,0.9666168689727783,1.316868782043457
75987,0.7754124999046326,1.0353776216506958
147622,1.9869170188903809,2.0861525535583496
16255,0.9014685750007629,1.296170711517334
26661,1.1088974475860596,1.4127438068389893
24148,1.2884992361068726,1.6126813888549805
134752,1.6980513334274292,2.390021324157715
171836,1.0827032327651978,1.1615278720855713
98922,1.1142739057540894,1.5315849781036377
49815,0.807907223701477,1.0691648721694946
49125,0.9837051033973694,1.2501507997512817
109490,1.1042954921722412,1.36773681640625
20761,1.1406358480453491,1.5187571048736572
26545,0.7769258618354797,1.0091618299484253
113703,1.4534211158752441,1.9787945747375488
176906,1.72100830078125,1.7868731021881104
89356,0.9008234739303589,1.2870556116104126
93306,1.3844125270843506,1.610350251197815
60961,0.747646689414978,0.9841948747634888
73608,1.3795607089996338,1.6395103931427002
12974,1.282294511795044,1.9462990760803223
15254,0.5952261090278625,0.8144859671592712
89282,0.8316723704338074,1.1445165872573853
129661,1.2809040546417236,1.661798119544983
125243,0.9278063774108887,1.2400084733963013
154973,1.50100576877594,1.6972554922103882
119028,0.820882260799408,1.267988681793213
120230,0.9482594728469849,1.3987584114074707
116685,1.6197131872177124,1.8173590898513794
10901,1.4403815269470215,1.8816019296646118
18912,1.4081090688705444,1.9111108779907227
10209,0.9775742888450623,1.2675310373306274
137874,2.050856351852417,2.1967620849609375
61662,1.820995569229126,3.2015304565429688
160278,2.272695541381836,2.580379009246826
176008,1.8647302389144897,2.2392168045043945
160742,1.315595269203186,1.499176263809204
127497,0.7662745118141174,1.0514640808105469
108855,1.0710862874984741,1.5214099884033203
72058,2.0485212802886963,2.286581516265869
122450,1.4037343263626099,2.058692455291748
38672,1.3255321979522705,1.8985271453857422
152357,1.6682789325714111,2.0342068672180176
74430,0.9908254146575928,1.4135468006134033
20788,0.6223416328430176,0.8351329565048218
98612,0.7239842414855957,0.898901104927063
115265,1.623705267906189,2.2081549167633057
48011,1.1808929443359375,1.5570757389068604
13195,1.1109681129455566,1.5860997438430786
39295,1.1458940505981445,1.5645068883895874
131970,1.1992313861846924,1.5203310251235962
114114,0.6893594264984131,0.980983316898346
59649,2.7084784507751465,3.305109977722168
162531,1.0606427192687988,1.3146411180496216
81897,0.7803351879119873,1.0228174924850464
20323,1.279852271080017,1.607995629310608
13667,1.0895311832427979,1.5333210229873657
87320,1.0683579444885254,1.4380117654800415
165240,2.0771327018737793,2.4801390171051025
20076,1.881909966468811,2.0047664642333984
112091,1.0930798053741455,1.427556037902832
9769,1.0738147497177124,1.2527529001235962
88255,1.1719666719436646,1.4215826988220215
126398,0.9056356549263,1.1537535190582275
92052,1.102097988128662,1.3147459030151367
156439,1.082816481590271,1.0909100770950317
67356,1.248624324798584,1.5123085975646973
38501,0.8985939025878906,1.0461595058441162
75457,0.9992160201072693,1.2625924348831177
179383,1.1519523859024048,1.368761658668518
23229,1.259240746498108,1.5282251834869385
49260,0.979404866695404,1.3896169662475586
105439,1.043430209159851,1.3596901893615723
81397,0.8777564167976379,1.2241870164871216
121408,0.8176387548446655,1.1149039268493652
63996,1.0636372566223145,1.4948673248291016
56101,0.7972920536994934,1.0951272249221802
180177,0.7417981624603271,1.0628663301467896
144587,2.726011276245117,3.0845744609832764
168044,1.5687304735183716,1.8216947317123413
99102,2.9151265621185303,3.5253777503967285
36429,1.0255663394927979,1.3981748819351196
119644,0.7803796529769897,1.0811455249786377
121740,1.8434398174285889,2.4309098720550537
59148,1.2487609386444092,1.4348280429840088
168743,1.5695806741714478,1.8204213380813599
159202,0.874847948551178,1.249728798866272
63829,1.5642523765563965,1.9130737781524658
56448,1.0912787914276123,1.3318084478378296
96722,1.2726740837097168,1.8400362730026245
12923,1.2445013523101807,1.7232120037078857
173514,1.0179061889648438,1.4115067720413208
40778,0.7675894498825073,1.0431334972381592
56187,0.9241655468940735,1.2145631313323975
176851,0.5427366495132446,0.6188656687736511
49630,2.7321958541870117,3.098466396331787
81266,0.9695379137992859,1.3174829483032227
62522,1.2614182233810425,1.8191416263580322
116956,1.8377805948257446,1.9521046876907349
177510,0.806824266910553,1.017031192779541
102632,1.091675043106079,1.380916953086853
63413,1.7267415523529053,1.9803744554519653
111490,1.056423544883728,1.601025104522705
71962,0.8098263740539551,1.047802209854126
120921,1.1941817998886108,1.8017868995666504
116646,0.6479405164718628,1.077770709991455
167424,1.2091333866119385,1.4504328966140747
165094,1.1838505268096924,1.5675389766693115
38196,0.810511589050293,1.0592899322509766
167743,0.9200616478919983,1.2963943481445312
71379,0.7584500312805176,1.0207425355911255
113608,0.6543019413948059,0.9823300242424011
177950,1.6594135761260986,2.0498046875
127326,1.5051460266113281,1.7363944053649902
109095,0.8324353098869324,1.0194953680038452
6168,1.2452534437179565,1.3635509014129639
155672,1.6462613344192505,1.9443855285644531
142302,1.4819300174713135,2.033846139907837
146823,0.8809431195259094,1.3544607162475586
177145,0.9357642531394958,1.1661312580108643
16578,0.8121713399887085,1.08087956905365
168114,1.2630276679992676,1.5353466272354126
13721,1.4200985431671143,1.6905268430709839
105544,0.9845610857009888,1.2527154684066772
42389,1.2619332075119019,1.6430459022521973
35542,1.1221859455108643,1.4368538856506348
44865,0.7441833019256592,1.079801082611084
28762,0.9282565116882324,1.0299456119537354
98467,0.7665293216705322,1.3511227369308472
878,0.9967848062515259,1.217079758644104
61010,1.1212941408157349,1.3844497203826904
53420,1.0127942562103271,1.3434504270553589
112662,1.1300636529922485,1.4583278894424438
111971,1.8035786151885986,2.196187734603882
149890,1.7228065729141235,1.8910329341888428
174142,0.8549380898475647,1.082625389099121
83447,0.6147885918617249,0.8210758566856384
123942,1.09958815574646,1.4724171161651611
173472,1.375930905342102,1.5866643190383911
2716,2.2723159790039062,2.5425503253936768
115747,1.3349874019622803,1.718698501586914
26803,0.6317530274391174,0.8510550856590271
90305,0.9022815227508545,1.159324288368225
89877,1.005759596824646,1.2273881435394287
104443,1.205333948135376,1.4497865438461304
129481,0.8562397956848145,1.2014050483703613
58476,2.9865219593048096,3.422004222869873
31333,1.5406831502914429,2.019500732421875
175972,1.6817243099212646,2.2351224422454834
168521,1.4185999631881714,2.1427252292633057
32855,1.3710808753967285,1.6681936979293823
106992,1.3207184076309204,1.868119478225708
108953,1.2767122983932495,1.717125654220581
137672,1.019697666168213,1.3795627355575562
136548,1.4057180881500244,2.321633815765381
63489,1.1980360746383667,1.517405390739441
5213,0.9632148742675781,1.076083779335022
49927,0.8403319120407104,1.092332124710083
80266,1.059242606163025,1.3906824588775635
132082,1.1379283666610718,1.5715914964675903
141388,1.8320863246917725,2.1936590671539307
88103,1.3635720014572144,1.5617036819458008
119571,1.2715165615081787,1.7815021276474
104108,0.8101106286048889,1.1264370679855347
135284,1.4773238897323608,1.7532539367675781
131392,1.6781437397003174,1.7983500957489014
83541,0.9868394136428833,1.2210893630981445
114533,1.5181446075439453,1.7113052606582642
34049,0.8511858582496643,1.1601288318634033
41251,0.9130128026008606,1.1896312236785889
59102,1.316514015197754,1.3939813375473022
179311,1.1341792345046997,1.2874114513397217
72082,1.4514561891555786,1.7584316730499268
20245,1.5194510221481323,1.7802876234054565
145983,0.8675903677940369,1.2526044845581055
97343,1.156566858291626,1.5022070407867432
172938,1.823859691619873,2.1658642292022705
69986,1.0371546745300293,1.219567060470581
110918,0.6475874185562134,1.0453813076019287
76061,2.612699508666992,3.4697139263153076
72214,0.7245127558708191,0.9398493766784668
14192,1.5562632083892822,2.173696756362915
73728,0.96469646692276,1.3076326847076416
159666,1.9598287343978882,2.478494167327881
28956,1.6759716272354126,1.9821261167526245
149361,3.5391476154327393,3.9845824241638184
172664,1.131594181060791,1.5751768350601196
142813,2.4437742233276367,2.779468297958374
