UID,MAE,RMSE
30494,2.9908361434936523,3.8192434310913086
9885,0.9518535733222961,1.1592599153518677
91166,0.9692236185073853,1.1639378070831299
103000,1.7008060216903687,2.2725954055786133
74274,3.7345736026763916,4.658539295196533
16969,2.561809778213501,2.852752447128296
15016,1.643406629562378,1.843790888786316
124786,4.306922912597656,5.075988292694092
62624,2.4510509967803955,3.257676124572754
75905,3.3385841846466064,3.4664812088012695
66290,3.408445358276367,4.17958402633667
102999,3.4613966941833496,4.551506042480469
28147,4.246936798095703,4.799887657165527
44014,3.308401107788086,3.9835667610168457
51448,3.277863025665283,3.639010190963745
111214,1.1679902076721191,1.5998812913894653
76089,4.9220781326293945,5.920984268188477
109969,3.260303258895874,3.9849324226379395
120304,4.403109550476074,5.033076763153076
12890,3.5148916244506836,4.032418727874756
66470,1.5368638038635254,2.17252779006958
9236,1.3325179815292358,1.6913790702819824
11919,4.440888404846191,5.216277599334717
103863,1.5769404172897339,2.26581072807312
54796,2.992708206176758,3.6559455394744873
111918,2.1090457439422607,2.5660042762756348
15946,5.088797092437744,5.56851053237915
35331,1.1418389081954956,1.5225787162780762
86869,3.3160240650177,4.218242645263672
35791,1.3908835649490356,1.7479695081710815
61899,4.583659648895264,5.293098449707031
58503,1.888081431388855,2.3684186935424805
85531,4.2648115158081055,4.848289966583252
114642,0.9367250800132751,1.1613516807556152
89145,1.8464876413345337,2.372847080230713
75476,1.7274258136749268,2.554575204849243
42184,1.5536057949066162,2.551473379135132
23393,0.9869052767753601,1.2427090406417847
90972,1.9701964855194092,2.7949352264404297
76357,1.2543972730636597,1.5341869592666626
77236,4.903824329376221,5.484432697296143
83888,2.709307909011841,3.0253307819366455
28255,3.346996545791626,3.8977060317993164
51279,2.9926278591156006,3.7721190452575684
44829,1.2537506818771362,1.7870235443115234
38766,0.9709317088127136,1.146754503250122
125831,2.6735963821411133,3.3892691135406494
135123,1.542215347290039,1.800507664680481
125036,1.4801064729690552,2.0629754066467285
30634,0.998808741569519,1.2009186744689941
54948,0.8264049291610718,1.4063738584518433
95740,4.025631904602051,4.711376190185547
79263,1.2680027484893799,1.5970988273620605
15354,1.9759005308151245,2.4509599208831787
129271,0.6299318075180054,0.8078432679176331
23359,2.248641014099121,2.3445026874542236
88470,2.7666797637939453,3.743255376815796
20391,2.569528818130493,3.4196133613586426
101487,1.3718711137771606,1.9491851329803467
70505,1.6536049842834473,2.0859968662261963
40507,1.6086829900741577,2.2557456493377686
122877,3.1322896480560303,4.092170238494873
92496,2.00527286529541,2.47676157951355
34649,2.0296032428741455,2.7547290325164795
83655,1.1751738786697388,1.412933349609375
131182,5.643740177154541,5.9455108642578125
128981,2.713728189468384,3.3755593299865723
30087,1.1700513362884521,1.5639532804489136
35733,1.2600526809692383,1.5320454835891724
19369,3.852710723876953,4.5215678215026855
66952,0.9813774824142456,1.4558093547821045
33068,1.1855363845825195,1.5099895000457764
121721,3.5368738174438477,4.074534893035889
36207,2.4326934814453125,2.7608840465545654
3558,4.9362921714782715,5.466256618499756
101771,4.714627742767334,5.267301559448242
133986,5.765976905822754,6.54437255859375
18467,4.906627178192139,5.635208606719971
66705,2.2485241889953613,2.8855538368225098
133635,2.5911648273468018,3.4521374702453613
4572,4.354746341705322,4.604928016662598
27978,2.9378421306610107,3.4714503288269043
6878,2.2141780853271484,2.4972891807556152
116419,0.815967321395874,0.9773581027984619
13542,0.7120112776756287,1.098958134651184
23206,3.5494987964630127,4.492719650268555
64103,1.0070029497146606,1.1458861827850342
101361,2.0819036960601807,2.910303831100464
131825,1.9035385847091675,2.759319305419922
54430,3.3846395015716553,4.339301109313965
29620,0.3923998773097992,0.5182439088821411
46289,0.8557930588722229,1.0813182592391968
114477,1.2188273668289185,1.4988828897476196
5375,2.859018325805664,3.0849790573120117
15262,3.8719966411590576,4.1788249015808105
30763,3.3250608444213867,4.147462844848633
109716,1.5653382539749146,2.4754722118377686
81414,2.9032411575317383,3.9459691047668457
101748,3.2177534103393555,4.163517475128174
48975,4.24049711227417,5.406174182891846
43100,1.5402079820632935,2.0247139930725098
99247,3.9467315673828125,4.052381992340088
5590,3.593785285949707,4.492921352386475
32065,2.444740056991577,3.1572890281677246
127827,2.8878695964813232,3.5490386486053467
134227,1.0082145929336548,1.2999016046524048
54498,4.114211559295654,4.884369850158691
78751,2.1713643074035645,2.6705942153930664
130555,0.7693503499031067,1.3988420963287354
4092,2.392345666885376,3.3117854595184326
89109,1.9946519136428833,2.2600297927856445
84703,0.9184735417366028,1.4598723649978638
33385,3.9777655601501465,4.664579391479492
32531,0.9781867861747742,1.1199285984039307
50837,1.8477318286895752,2.755399227142334
15950,4.082222938537598,5.2396769523620605
120974,1.0332367420196533,1.8683340549468994
1441,1.642676830291748,2.1319222450256348
74647,2.8012945652008057,3.6421000957489014
74136,4.1393561363220215,4.493083477020264
22605,1.3460322618484497,1.9468047618865967
122632,0.8948503136634827,1.061896562576294
38801,3.257434844970703,4.118408679962158
71017,1.305558443069458,2.0278103351593018
125877,1.8023390769958496,2.5745980739593506
91978,3.155093193054199,3.576956272125244
80849,2.248948812484741,2.6376421451568604
10915,4.036131858825684,4.65565824508667
55337,1.51811683177948,2.0289692878723145
36648,6.170036315917969,7.291347980499268
35808,2.4963698387145996,3.6175782680511475
84729,5.050037860870361,5.90753698348999
16482,3.586622714996338,4.166904926300049
15090,1.7355003356933594,2.5558547973632812
115589,4.54512882232666,5.4005961418151855
96013,1.174599528312683,1.661440134048462
