UID,RMSE
62321,5.0751752853393555
16209,1.0640474557876587
45881,4.767686367034912
57626,3.897085666656494
180004,5.270397663116455
160741,5.27848482131958
174847,4.860488414764404
171237,3.9239935874938965
101995,4.489538192749023
177032,5.126591205596924
119154,2.270876884460449
169354,2.7417426109313965
128903,4.8986334800720215
53598,5.646055221557617
15777,5.782685279846191
172880,5.357158660888672
165193,4.49847412109375
13928,5.397194862365723
166126,3.79830002784729
37612,5.426388740539551
117650,3.9331088066101074
147601,4.076639652252197
159190,3.5017266273498535
2809,5.359237194061279
164351,4.60141134262085
95757,3.898362874984741
41530,5.087595462799072
160608,4.877768039703369
115976,1.6904250383377075
124776,1.0985498428344727
134071,5.524969577789307
148000,2.668494701385498
124434,4.982629776000977
9123,2.6823596954345703
31344,3.8544845581054688
118168,5.527742862701416
127426,5.5620012283325195
98529,4.142309665679932
90436,4.543832778930664
86175,2.9270758628845215
40452,4.054483413696289
155768,5.803537368774414
130856,4.8172221183776855
51624,4.7514967918396
74589,3.983257532119751
44865,5.368342399597168
173521,5.892858505249023
92301,5.20700740814209
95083,3.70460844039917
119681,5.8944315910339355
114422,1.5901695489883423
130690,5.267421245574951
87711,5.476348876953125
25886,2.8901779651641846
39714,3.7101540565490723
754,3.341150999069214
152741,4.905236721038818
162935,5.162108898162842
42061,4.792947292327881
19974,2.85443377494812
122592,2.1734447479248047
178646,4.83112096786499
119208,2.780405044555664
123533,3.4171698093414307
65610,5.565395832061768
17356,4.137934684753418
171560,4.104848384857178
1515,5.361067771911621
41390,4.928464889526367
28658,4.29926061630249
171706,4.813543796539307
52491,2.936060667037964
110829,5.237541198730469
64928,3.707031726837158
95969,3.1949660778045654
112908,5.092783451080322
92041,4.754340648651123
79872,4.712177753448486
44012,2.480632781982422
48060,5.433061122894287
45117,5.6739091873168945
153557,4.097523212432861
152907,4.762765884399414
85179,4.66687536239624
25442,4.8932695388793945
147383,6.056188583374023
39683,4.562746524810791
90179,4.5195631980896
77983,0.72272789478302
163062,2.279111385345459
175549,5.1706461906433105
146496,5.049282550811768
29537,4.961852550506592
20323,5.372103691101074
60707,5.265985488891602
180648,3.8388423919677734
173687,4.497871398925781
162337,3.6790921688079834
157388,5.076442718505859
146329,4.15192985534668
171035,4.97256326675415
175000,4.042604446411133
80223,3.856665849685669
61684,4.618063449859619
37567,4.623561859130859
18924,2.32534122467041
43902,5.798559665679932
62941,4.83709716796875
151440,4.466003894805908
129868,4.643054962158203
162812,4.923148155212402
103412,4.134737014770508
89576,4.24007511138916
46052,5.128223896026611
71947,4.988574981689453
34152,3.366234064102173
162277,5.15141487121582
119033,1.9264771938323975
16625,4.641740798950195
13424,4.726548194885254
67389,3.6587276458740234
99109,4.846127510070801
132009,4.09984827041626
107787,4.688065528869629
159497,4.365166187286377
37620,1.7218217849731445
180226,5.126673221588135
70397,4.586634635925293
11364,5.122111797332764
94803,5.8275227546691895
139463,3.6234421730041504
67044,4.945293426513672
116387,5.088563442230225
178748,5.42061710357666
5170,4.316232204437256
93151,5.180352210998535
85103,2.811176061630249
74745,2.568164110183716
46041,4.8727827072143555
26248,0.4418879747390747
64750,4.017032623291016
73553,5.156045436859131
88428,1.632522702217102
115307,5.004136562347412
8765,5.40008020401001
180177,3.6865010261535645
140406,5.40008544921875
107329,5.178314208984375
99743,4.484969615936279
57789,5.472498416900635
43186,0.8669216632843018
70887,4.151705265045166
30713,3.9474830627441406
139932,3.7544608116149902
110322,4.190768241882324
145568,0.6825437545776367
155366,5.335805892944336
109241,4.565731525421143
89204,1.4732203483581543
91132,4.839948654174805
142379,4.120728969573975
49927,5.257256984710693
140807,5.483221530914307
173535,3.9765126705169678
172910,4.535184383392334
43734,5.367088794708252
70167,4.847765922546387
108236,0.6380119323730469
144620,5.105531692504883
181030,4.56579065322876
35117,4.955054759979248
138042,3.762035846710205
181082,4.438949108123779
59649,3.9024710655212402
92277,3.9408514499664307
50286,4.646566867828369
71289,0.9448673725128174
26028,5.0109992027282715
139721,3.921693801879883
85594,5.039551258087158
8092,3.3023018836975098
86814,3.1659951210021973
81725,5.149301052093506
111847,5.208721160888672
118651,4.7559003829956055
157398,5.223527431488037
90749,4.430428504943848
19026,3.214914083480835
177186,4.4467453956604
111015,4.684727668762207
113913,4.097285270690918
11247,5.825085163116455
168979,4.038845062255859
167294,3.386409044265747
116627,4.958618640899658
114114,5.292060852050781
178235,3.788090705871582
125222,4.771661758422852
177539,4.766106128692627
37648,1.8484365940093994
32892,4.612144470214844
42858,4.64829158782959
172485,4.500426292419434
118020,4.127764701843262
19820,1.7078754901885986
83043,5.203592777252197
142637,5.488276958465576
159310,5.668905258178711
12891,5.4135918617248535
23336,5.582388877868652
39869,4.057314872741699
80343,3.7922255992889404
119612,5.465433597564697
139701,4.000890254974365
174119,2.477238416671753
165543,5.443424224853516
36173,4.489902496337891
99160,4.9700927734375
8931,4.603903293609619
151703,3.505897283554077
11403,3.9718756675720215
153055,5.146834373474121
146197,5.429427623748779
96298,3.732511043548584
164025,2.896667003631592
94521,4.720768928527832
49293,4.634968280792236
173779,4.182475566864014
93337,5.268393516540527
180202,2.7418649196624756
100224,1.2845746278762817
136229,4.669407367706299
75883,5.147266387939453
56103,0.6945300698280334
52135,5.228336334228516
116904,4.905601501464844
53903,4.831948757171631
92439,4.129027366638184
12260,5.289352893829346
53304,4.964919567108154
58084,4.731412887573242
149155,2.9906344413757324
151618,4.121255397796631
143667,4.177245140075684
139959,3.7588953971862793
154822,4.357823848724365
142788,4.074723720550537
54023,4.317353248596191
100773,2.8986260890960693
92640,4.991715431213379
131812,5.149751663208008
79311,5.022225379943848
138539,5.21445369720459
141463,3.067246437072754
36429,4.54658842086792
37964,5.356759071350098
122862,5.34308385848999
80471,4.19576358795166
160942,4.6601481437683105
125603,4.92582893371582
141738,3.2691774368286133
55501,2.8199808597564697
125253,1.6998107433319092
93237,4.687476634979248
91786,0.8394275903701782
40694,6.076214790344238
51723,5.346131801605225
79256,4.8760223388671875
36821,5.4656572341918945
89739,4.5431976318359375
57908,3.3796615600585938
4075,3.901005506515503
91448,4.841824054718018
122738,4.8069658279418945
131424,5.038170337677002
153652,4.476034164428711
93883,5.177145957946777
75148,5.207895278930664
25731,5.21484899520874
14618,4.95619535446167
124851,6.0474324226379395
159692,4.90087366104126
7596,3.80600643157959
72671,5.130218505859375
104786,4.855405807495117
104670,5.5746026039123535
31513,5.767381191253662
179508,4.098879814147949
75038,2.4541871547698975
43594,3.6224021911621094
164766,4.251049041748047
131661,4.113287448883057
110647,4.748895645141602
35126,2.888262987136841
83277,5.3193206787109375
98977,4.661905765533447
62072,4.737555980682373
84721,3.4249932765960693
15235,5.263778209686279
43891,4.954961776733398
129661,2.9171266555786133
95606,5.83709716796875
133280,4.429033279418945
173705,4.498712062835693
26545,3.7618610858917236
154665,3.9932641983032227
50920,3.3060874938964844
96985,4.1306233406066895
102119,5.039196968078613
80177,4.870819568634033
175853,5.236693382263184
75334,4.461050033569336
136414,0.816799521446228
143419,5.413850784301758
13844,4.712362289428711
153703,4.168939590454102
74306,5.091960430145264
172523,4.370127201080322
50151,5.549302577972412
40179,3.4557597637176514
103159,4.182768821716309
110972,5.054562091827393
146702,4.723067760467529
87617,5.327381610870361
79888,5.25767183303833
149732,4.864155292510986
3514,5.312434196472168
17098,5.929605484008789
85445,5.087152004241943
73865,5.488039493560791
84811,4.7286376953125
32319,4.126960277557373
52429,3.5194907188415527
131378,3.8261804580688477
71711,3.508668899536133
21410,5.514523983001709
176234,5.440112590789795
95785,4.385429382324219
83104,5.281711101531982
152860,5.3956499099731445
78968,4.879782676696777
139984,1.830212116241455
170649,4.335324287414551
98005,3.695366621017456
98972,4.613047122955322
56725,5.393399715423584
2831,4.756262302398682
62370,5.1719865798950195
116797,5.833996772766113
77746,3.3859684467315674
105934,2.921372413635254
20848,5.142588138580322
164120,5.088945388793945
61673,4.849124908447266
93274,4.139220237731934
166732,4.868414878845215
83984,5.261743545532227
93375,2.850008487701416
76224,5.4678850173950195
24172,4.9876508712768555
153827,5.78678560256958
84156,3.976851224899292
150673,5.29122257232666
107702,3.8467044830322266
104289,3.843545436859131
122554,4.946287631988525
1636,4.562778472900391
11311,4.542657375335693
133499,5.111536979675293
99189,3.753322124481201
25839,5.165123462677002
58151,4.775047779083252
134181,5.267830848693848
130727,4.024645805358887
179865,2.8737943172454834
19769,4.920223236083984
35485,3.6889572143554688
156996,5.232701301574707
76453,3.4494690895080566
8560,5.149737358093262
53444,3.2403383255004883
105479,4.632691860198975
13675,5.528909683227539
115727,3.5913963317871094
96259,5.199728488922119
25760,1.4475107192993164
81459,5.363094329833984
20607,4.867821216583252
120128,5.121096611022949
32627,2.784905195236206
85666,5.529201030731201
171584,5.049202919006348
66073,5.79097843170166
93112,5.315369606018066
92922,3.9069862365722656
96269,4.3619513511657715
124631,4.894753456115723
163012,4.695566654205322
117954,4.97266149520874
80320,5.433985233306885
167571,3.0100386142730713
18541,5.523911476135254
55799,4.359734058380127
44268,3.4345645904541016
61201,5.006557464599609
88321,1.0148522853851318
123915,4.099364280700684
163697,5.153066635131836
59820,4.199493408203125
53622,4.222343921661377
28785,5.172434329986572
5443,5.839940547943115
95246,5.25742244720459
76061,2.735388994216919
23052,5.404125213623047
102707,0.9220899939537048
118014,4.615797519683838
120974,3.6650733947753906
56723,5.776527404785156
116257,4.797633647918701
175681,4.2995147705078125
168417,0.679477334022522
42917,4.283151626586914
19576,5.500346660614014
119070,2.5703866481781006
2827,5.39802885055542
11557,4.7892022132873535
115397,5.076937198638916
106805,4.335803031921387
95711,5.527947902679443
1111,3.8777806758880615
179325,3.7525408267974854
54671,3.4712350368499756
121811,4.915714263916016
7058,5.651740074157715
135265,3.032975196838379
37853,5.290634632110596
167009,4.777087211608887
149984,3.985788345336914
25196,5.359043598175049
41939,5.2244133949279785
109525,4.671662330627441
61490,4.7820329666137695
180152,5.210513114929199
66211,4.2591423988342285
66676,5.72809362411499
51345,4.87366247177124
140356,3.9264392852783203
12391,4.026469707489014
108173,5.286134243011475
159718,5.1894001960754395
48560,3.9431943893432617
87584,5.852128982543945
86971,5.24264669418335
4077,4.255936145782471
41145,4.659653186798096
106303,2.1430044174194336
8935,4.879601001739502
176708,3.8299686908721924
159764,2.916562557220459
150108,3.3078768253326416
118351,4.325753211975098
158320,4.820427894592285
118018,4.177457809448242
95662,3.7569222450256348
123658,5.101125240325928
176088,4.207999229431152
48130,3.706028699874878
139126,5.531954765319824
84303,4.865132808685303
119462,5.076800346374512
108518,4.5458984375
139411,4.543229579925537
27820,5.3748087882995605
106228,5.539926052093506
8579,4.3773908615112305
107747,5.061798572540283
73219,5.3006744384765625
8426,3.2132961750030518
71133,4.081474304199219
168884,4.6801981925964355
128810,4.628403186798096
64716,4.814596652984619
99684,2.6988418102264404
82843,4.817229270935059
6774,4.920673847198486
162699,4.951764106750488
139162,1.196692705154419
70548,4.757880210876465
150635,3.0233795642852783
92896,3.8333725929260254
12307,4.202052116394043
90451,5.079401016235352
119220,5.081534385681152
121559,5.0771660804748535
166765,1.819655418395996
96171,3.9971024990081787
144970,5.015950679779053
34035,4.0115885734558105
26595,6.816306114196777
96191,2.8436546325683594
180088,1.3619704246520996
173638,5.10059118270874
73902,4.8234405517578125
179042,5.203952789306641
58862,5.445710182189941
26400,5.517429351806641
36879,4.624719619750977
172996,2.7590982913970947
101737,4.330789089202881
163420,4.0161051750183105
90379,4.858267307281494
125465,3.2860076427459717
174097,5.727254867553711
144898,3.7223691940307617
116578,4.397480010986328
2425,4.862204074859619
93642,3.892739772796631
23092,4.083237171173096
126251,5.067958831787109
177003,4.896450042724609
5357,5.301713943481445
154588,4.296051979064941
61999,4.634425163269043
82028,4.607610702514648
56145,4.929900646209717
35599,5.356176376342773
150396,4.878662109375
90024,5.517991542816162
166188,4.443788528442383
410,4.962388038635254
7918,5.166365623474121
37378,4.613071441650391
106210,5.421037197113037
11077,5.199864864349365
38660,2.650023937225342
166087,5.732080936431885
83697,3.61395263671875
46198,4.6271209716796875
82554,3.424077033996582
121550,5.545232772827148
74007,3.163393974304199
132959,4.8979010581970215
114459,5.108236789703369
99616,3.250349998474121
57649,4.7208380699157715
42919,3.6979753971099854
110737,3.2464938163757324
152877,4.324100494384766
103337,2.7446484565734863
40336,0.4015997052192688
61370,4.758960723876953
75213,5.152317047119141
179860,5.211096286773682
86705,3.8261561393737793
20114,6.353156089782715
136580,2.8757081031799316
80590,2.996701717376709
136653,6.105149269104004
46939,4.563230991363525
57358,5.408214092254639
69029,3.2646069526672363
68050,4.848089218139648
57160,3.794422149658203
63510,5.276744842529297
102033,4.7816290855407715
175748,4.628568172454834
9606,4.908198356628418
72493,3.004006862640381
85663,0.6519743204116821
45943,4.742436408996582
32707,2.347728729248047
54698,3.0535173416137695
113333,3.616581678390503
172096,1.0446237325668335
35268,5.286860466003418
177244,4.682253837585449
121666,5.226098537445068
107792,5.396652698516846
22626,3.5811901092529297
78062,3.811955451965332
82005,5.234310626983643
48150,5.744377136230469
92009,0.6836966276168823
119808,4.131693363189697
11907,4.80958890914917
123725,4.929131507873535
144166,3.449800968170166
91779,4.719981670379639
106130,3.7004268169403076
103500,4.838649272918701
29944,4.978814125061035
129805,3.3390321731567383
127836,4.891543865203857
46837,5.092576026916504
84777,4.5720906257629395
44793,4.417507648468018
112220,2.665548086166382
77973,4.294261455535889
127147,5.146866321563721
39181,4.926270008087158
21752,4.96852970123291
34579,5.813652992248535
17178,1.977705717086792
73193,4.828930377960205
128428,0.6921768188476562
54641,5.300551891326904
71161,4.983942031860352
3512,4.804104328155518
78002,4.24294376373291
50833,5.28768253326416
115490,3.1482784748077393
152439,5.139288425445557
36157,0.4529067277908325
98052,5.69169807434082
162958,3.465920925140381
47649,5.153382778167725
68594,3.016329288482666
97415,4.326821804046631
16632,5.778791427612305
101792,4.331982612609863
47651,4.8422064781188965
152110,3.2489187717437744
59927,4.3344926834106445
46534,0.9210504293441772
9315,4.959395408630371
170262,5.051153182983398
33875,4.5970354080200195
64874,4.950608730316162
121932,4.8231706619262695
65815,6.2337646484375
16077,4.954160690307617
42179,4.901854038238525
171043,4.357322692871094
159792,5.132402420043945
142583,4.749950408935547
103872,3.9414281845092773
105759,5.138038635253906
72258,3.913675308227539
40844,5.162868976593018
119356,5.050597190856934
30670,4.438732147216797
68510,2.810722827911377
151991,4.522311210632324
70399,6.193140983581543
102608,5.126489162445068
123975,4.825834274291992
107425,5.6747236251831055
88822,5.011175155639648
44839,5.260659694671631
52133,5.186791896820068
88898,4.757484436035156
45405,4.158400535583496
115651,5.229237079620361
171667,4.340548515319824
132,4.782670021057129
151634,5.0810980796813965
101567,1.376782774925232
30580,4.809602737426758
128413,4.316486358642578
98769,5.696119785308838
7344,3.6554949283599854
117470,4.221944808959961
61255,4.840002536773682
28577,4.275556564331055
156022,3.175447463989258
19056,4.913619518280029
62519,4.874812126159668
38446,5.143587589263916
128743,5.263255596160889
9596,4.555339336395264
73608,2.299985647201538
110407,3.615286350250244
118601,5.190250873565674
8326,4.560078144073486
96683,0.8516528606414795
134721,5.320754528045654
152130,4.88092565536499
112014,5.061496734619141
47848,5.209774494171143
170742,5.108677387237549
46778,4.9762749671936035
87424,4.898412704467773
138412,4.807931423187256
111761,3.9712634086608887
134136,5.484478950500488
163155,5.435988426208496
37338,2.97137713432312
130405,5.143824100494385
107706,4.980601787567139
149462,2.6339569091796875
74713,4.268467426300049
84271,4.445304870605469
50323,5.0270819664001465
160351,3.116025447845459
14977,5.215497016906738
127547,5.009418487548828
8715,3.915879249572754
94410,4.409910202026367
116847,4.888987064361572
160203,4.436697483062744
135628,1.9030100107192993
124491,5.563141822814941
143339,4.160737037658691
521,5.2965521812438965
168202,5.090101718902588
22915,5.049478054046631
161247,5.046377182006836
8949,4.1799774169921875
49677,2.398709774017334
98038,5.25860595703125
115473,4.906623840332031
172688,3.264430284500122
180864,4.66594123840332
155521,4.0435028076171875
13721,3.7744979858398438
80672,5.004560470581055
118955,5.757848739624023
116016,4.647642135620117
9971,5.435698509216309
94617,5.256142616271973
95312,5.655740737915039
165362,3.8934597969055176
65459,4.728847503662109
38284,4.768069267272949
77806,4.858935356140137
135680,4.802392482757568
52250,3.8481099605560303
146550,3.8768320083618164
48296,3.0300772190093994
139390,4.84671688079834
159600,4.97597074508667
78856,3.399275302886963
148408,2.1722474098205566
28952,2.882207155227661
122637,3.333868980407715
77664,4.7020111083984375
35261,5.3078155517578125
10261,5.33634090423584
13752,5.174365043640137
18240,4.940202713012695
171111,3.2156970500946045
104448,1.900426983833313
99602,5.139710426330566
50770,4.14713191986084
84725,2.9897267818450928
152159,4.401862144470215
115961,3.9509594440460205
4520,3.962395429611206
69130,5.739612579345703
119713,4.990578651428223
58070,5.8560590744018555
27149,5.236154556274414
39219,4.408074378967285
10884,4.842130661010742
166989,4.972495079040527
59831,3.550992965698242
16098,4.1738667488098145
81863,2.9728190898895264
72657,4.731888294219971
42717,3.8654732704162598
1554,5.2176337242126465
96366,3.1374857425689697
24405,4.583487510681152
15143,3.277416229248047
51018,5.138882637023926
38013,4.6152424812316895
178048,4.9437103271484375
59451,5.089910984039307
64912,4.164890289306641
117718,5.237260341644287
118760,4.0178704261779785
16567,5.19973611831665
80353,3.8238627910614014
79370,5.068093299865723
62002,4.876918792724609
77940,4.835991382598877
48156,4.878975868225098
160221,5.097452163696289
71178,5.176527500152588
63605,2.43338680267334
108105,5.041092872619629
120989,5.157909870147705
119314,1.2128839492797852
29554,4.585990905761719
40885,5.0386962890625
109365,4.164992809295654
7069,4.449235439300537
126733,4.910750865936279
164645,4.803101539611816
933,5.3842620849609375
138581,4.525197982788086
60738,4.4017653465271
110413,5.194971561431885
590,5.127754211425781
73682,3.4401352405548096
22115,4.304117679595947
82087,3.8552582263946533
45649,4.052687644958496
51918,4.856398582458496
134096,3.1126153469085693
93478,4.974332809448242
172234,5.278993606567383
8210,4.068450927734375
142805,1.1287109851837158
160991,4.251064300537109
52758,4.836889266967773
100815,5.319955348968506
75946,2.76920747756958
107691,1.3878912925720215
148767,2.0235302448272705
136176,0.6340252757072449
12617,5.570141792297363
47666,4.63814640045166
157379,5.10475492477417
106290,5.5630292892456055
94726,3.22184419631958
170488,0.8111013770103455
110419,4.810929775238037
112228,2.792337417602539
87980,5.579502582550049
41990,5.102096080780029
161984,5.109302043914795
20439,3.150792360305786
81252,3.9547884464263916
4540,5.523287296295166
151661,5.878617763519287
24452,3.0215420722961426
447,5.015058994293213
144376,5.1315717697143555
157500,4.8076958656311035
139273,0.9795145988464355
90666,3.564680337905884
91710,4.153091907501221
156420,4.802704334259033
69794,5.072523593902588
131258,5.5894927978515625
104600,4.826189041137695
132325,3.0987563133239746
