UID,MAE,RMSE
175853,4.432420253753662,4.5442352294921875
100843,4.129536151885986,4.22341251373291
85663,4.341867446899414,4.553729057312012
98972,5.014573574066162,5.024651050567627
126718,4.58467960357666,4.633730888366699
169946,4.202152729034424,4.354891777038574
146543,3.7876954078674316,4.007561683654785
159075,4.563872337341309,4.628925800323486
89040,4.014621257781982,4.170874118804932
171206,4.898411273956299,4.948459625244141
176959,4.697167873382568,4.777984619140625
133996,4.766974449157715,4.808323860168457
62002,4.603775978088379,4.6585493087768555
17568,5.012201309204102,5.042654037475586
31344,4.547121524810791,4.65451717376709
47616,4.428569316864014,4.525925159454346
65610,4.8034281730651855,4.844233512878418
20848,4.6918487548828125,4.736255645751953
168979,4.707467079162598,4.758274078369141
105934,4.66355037689209,4.733917236328125
9455,5.171833038330078,5.184803485870361
56103,3.223331928253174,3.6301429271698
87788,4.319484710693359,4.420304298400879
130719,4.001689910888672,4.087182521820068
92439,3.774243116378784,4.137834548950195
139959,3.4747889041900635,3.676561117172241
56222,3.9415650367736816,4.27843713760376
150265,3.2601780891418457,3.503998279571533
154245,4.522059917449951,4.624354839324951
108468,4.959875106811523,5.045018196105957
53598,3.997765302658081,4.1012043952941895
51723,4.914127349853516,4.940799713134766
177900,3.6867148876190186,3.793642282485962
38013,4.755674362182617,4.795083522796631
120527,4.3877997398376465,4.499134063720703
124434,3.9287261962890625,4.103891372680664
51253,4.929736614227295,4.935570240020752
17522,4.893877029418945,4.92991304397583
24172,4.609983444213867,4.758505344390869
91696,4.981191635131836,4.993967533111572
130690,4.2664361000061035,4.349031925201416
42607,4.027669906616211,4.103010654449463
6392,4.2435455322265625,4.443185329437256
159780,4.502599239349365,4.612545490264893
57925,4.8579487800598145,4.874403476715088
111657,4.703958988189697,4.767357349395752
41512,3.9716849327087402,4.111097812652588
143869,4.310651779174805,4.386405944824219
3828,3.661104202270508,3.7622804641723633
120128,4.040573596954346,4.18445348739624
35485,4.345081806182861,4.443264484405518
12891,4.455382823944092,4.581536769866943
150486,4.179672718048096,4.330155849456787
165588,4.281391620635986,4.375277996063232
98038,4.966795921325684,5.007699012756348
66696,4.666227340698242,4.726477146148682
39718,3.4615540504455566,3.6486170291900635
19576,2.8449831008911133,2.9879493713378906
162101,4.200480937957764,4.4425506591796875
101737,4.3841753005981445,4.5537919998168945
16255,4.533973217010498,4.602655410766602
108112,4.308072090148926,4.37846040725708
4509,4.589948654174805,4.654327869415283
142156,4.37406063079834,4.477204322814941
57649,5.000896453857422,5.006157875061035
132,4.028102397918701,4.232114315032959
41530,4.887905597686768,4.906183242797852
141477,4.561091423034668,4.642480373382568
152359,4.601665019989014,4.657688140869141
28468,4.13083553314209,4.307600975036621
155231,4.50230073928833,4.670780181884766
