UID,RMSE,MAE
76698,1.9109342098236084,1.9109342098236084
151990,4.345577239990234,4.345577239990234
128397,2.753638744354248,2.753638744354248
80440,5.153941631317139,5.153941631317139
21300,4.828023433685303,4.828023433685303
90640,4.64382791519165,4.64382791519165
101496,5.210615634918213,5.210615634918213
59511,4.620233535766602,4.620233535766602
34186,4.118876934051514,4.118876934051514
3653,3.77886700630188,3.77886700630188
1515,4.5670247077941895,4.5670247077941895
7995,4.291172981262207,4.291172981262207
60645,5.0405592918396,5.0405592918396
123028,5.002873420715332,5.002873420715332
161247,5.883520126342773,5.883520126342773
174142,4.097378253936768,4.097378253936768
169848,1.6340291500091553,1.6340291500091553
180170,5.195364952087402,5.195364952087402
7807,1.698270320892334,1.698270320892334
119924,5.0471367835998535,5.0471367835998535
169991,5.421051025390625,5.421051025390625
73553,3.306774616241455,3.306774616241455
91132,5.611354351043701,5.611354351043701
42799,4.721190929412842,4.721190929412842
125762,1.993553638458252,1.993553638458252
179267,4.793630123138428,4.793630123138428
139162,5.20741605758667,5.20741605758667
5471,5.094295501708984,5.094295501708984
139777,4.249545097351074,4.249545097351074
122048,4.834956645965576,4.834956645965576
16209,5.637164115905762,5.637164115905762
88526,4.234255790710449,4.234255790710449
52334,4.86451530456543,4.86451530456543
156402,4.512741565704346,4.512741565704346
144025,5.314816474914551,5.314816474914551
3514,4.344637393951416,4.344637393951416
44793,5.30770206451416,5.30770206451416
97697,5.005514621734619,5.005514621734619
25760,2.85605525970459,2.85605525970459
163012,2.6129205226898193,2.6129205226898193
78968,3.283116579055786,3.283116579055786
37402,3.9472694396972656,3.9472694396972656
25976,4.806507110595703,4.806507110595703
25442,1.0705797672271729,1.0705797672271729
92161,4.894015789031982,4.894015789031982
43902,5.065370559692383,5.065370559692383
117904,4.387253761291504,4.387253761291504
15235,4.122328758239746,4.122328758239746
152506,4.072569370269775,4.072569370269775
59102,4.81460428237915,4.81460428237915
41390,4.839341640472412,4.839341640472412
8092,5.106617450714111,5.106617450714111
115203,5.001682758331299,5.001682758331299
113758,2.3117456436157227,2.3117456436157227
166461,2.9577720165252686,2.9577720165252686
166318,4.6515655517578125,4.6515655517578125
145663,4.2441182136535645,4.2441182136535645
31814,5.316682815551758,5.316682815551758
7595,6.092565059661865,6.092565059661865
127303,4.22519063949585,4.22519063949585
85179,4.607855796813965,4.607855796813965
133079,1.0988547801971436,1.0988547801971436
63510,4.750405311584473,4.750405311584473
139984,2.127058982849121,2.127058982849121
39283,4.736199855804443,4.736199855804443
11403,5.441420555114746,5.441420555114746
124517,5.166316509246826,5.166316509246826
107702,4.756565570831299,4.756565570831299
11928,5.605276107788086,5.605276107788086
36821,3.719499111175537,3.719499111175537
58070,2.988152503967285,2.988152503967285
179141,1.2786346673965454,1.2786346673965454
83623,4.782946586608887,4.782946586608887
138281,4.672398090362549,4.672398090362549
62941,5.748981952667236,5.748981952667236
79872,4.760653972625732,4.760653972625732
76736,5.108293533325195,5.108293533325195
176088,3.5013222694396973,3.5013222694396973
165362,4.377772331237793,4.377772331237793
130856,5.248422622680664,5.248422622680664
89752,2.4672675132751465,2.4672675132751465
29043,5.144154071807861,5.144154071807861
19769,5.265146732330322,5.265146732330322
105816,5.034441947937012,5.034441947937012
163950,4.199873924255371,4.199873924255371
58084,4.594488143920898,4.594488143920898
138125,5.000101566314697,5.000101566314697
95969,4.937871932983398,4.937871932983398
6888,4.421703815460205,4.421703815460205
20432,4.726938247680664,4.726938247680664
43464,5.404030799865723,5.404030799865723
159128,5.9928178787231445,5.9928178787231445
104140,3.2626466751098633,3.2626466751098633
120460,4.870884418487549,4.870884418487549
165928,1.9330627918243408,1.9330627918243408
64408,5.669362545013428,5.669362545013428
29115,3.8450191020965576,3.8450191020965576
152106,4.85677433013916,4.85677433013916
117721,3.9077391624450684,3.9077391624450684
46985,3.737521171569824,3.737521171569824
180561,4.729316234588623,4.729316234588623
115397,4.66895866394043,4.66895866394043
9552,4.706604480743408,4.706604480743408
13752,5.662410259246826,5.662410259246826
72346,4.5248541831970215,4.5248541831970215
51345,4.771109104156494,4.771109104156494
163697,2.557217597961426,2.557217597961426
30181,4.618071556091309,4.618071556091309
94762,4.240799903869629,4.240799903869629
134971,5.1625776290893555,5.1625776290893555
47378,1.667834997177124,1.667834997177124
179578,1.786983847618103,1.786983847618103
53444,4.877811431884766,4.877811431884766
87617,4.560070991516113,4.560070991516113
114422,6.015871047973633,6.015871047973633
84049,4.424543857574463,4.424543857574463
23092,5.105393886566162,5.105393886566162
153142,5.47900915145874,5.47900915145874
63605,1.5776162147521973,1.5776162147521973
126071,4.783535480499268,4.783535480499268
104148,5.459187984466553,5.459187984466553
31513,5.291067123413086,5.291067123413086
118168,4.3603925704956055,4.3603925704956055
68594,4.207144737243652,4.207144737243652
32466,4.716936111450195,4.716936111450195
11557,5.605898380279541,5.605898380279541
48150,1.167617678642273,1.167617678642273
61868,2.888662338256836,2.888662338256836
134062,4.391528606414795,4.391528606414795
62692,4.597280979156494,4.597280979156494
140827,1.1561927795410156,1.1561927795410156
149168,5.720064163208008,5.720064163208008
165603,2.678168296813965,2.678168296813965
86929,4.657777786254883,4.657777786254883
161209,0.482008159160614,0.482008159160614
144903,4.588852882385254,4.588852882385254
50553,4.5524067878723145,4.5524067878723145
20723,3.573322057723999,3.573322057723999
12743,3.4933300018310547,3.4933300018310547
54396,5.586359977722168,5.586359977722168
7778,2.3610568046569824,2.3610568046569824
167194,4.8431477546691895,4.8431477546691895
160889,3.1121702194213867,3.1121702194213867
10884,3.6413750648498535,3.6413750648498535
123658,4.9826340675354,4.9826340675354
65043,2.2436087131500244,2.2436087131500244
139604,5.7305731773376465,5.7305731773376465
121932,5.554002285003662,5.554002285003662
144898,4.854154109954834,4.854154109954834
29544,4.253223896026611,4.253223896026611
111276,4.975142002105713,4.975142002105713
59139,3.63603138923645,3.63603138923645
61477,3.736363172531128,3.736363172531128
51886,3.1539182662963867,3.1539182662963867
94109,3.431018829345703,3.431018829345703
72657,3.1027889251708984,3.1027889251708984
119171,1.4649769067764282,1.4649769067764282
57431,5.994537830352783,5.994537830352783
130025,5.465015411376953,5.465015411376953
101995,4.906507968902588,4.906507968902588
74589,2.707456350326538,2.707456350326538
26595,5.496298313140869,5.496298313140869
53339,4.362283706665039,4.362283706665039
77806,3.448664903640747,3.448664903640747
84811,5.393301486968994,5.393301486968994
89074,5.585640907287598,5.585640907287598
144840,4.959192276000977,4.959192276000977
163543,4.661575794219971,4.661575794219971
165922,4.372206211090088,4.372206211090088
33013,4.888010501861572,4.888010501861572
167953,4.247079849243164,4.247079849243164
113622,5.656072616577148,5.656072616577148
23551,3.8572025299072266,3.8572025299072266
130588,4.993001461029053,4.993001461029053
141023,4.90364408493042,4.90364408493042
172185,2.8978359699249268,2.8978359699249268
127836,5.590519428253174,5.590519428253174
52429,5.24478006362915,5.24478006362915
1104,5.863117694854736,5.863117694854736
98521,5.492753982543945,5.492753982543945
3718,2.266976833343506,2.266976833343506
174058,5.212465286254883,5.212465286254883
180648,3.4272499084472656,3.4272499084472656
160707,5.773407936096191,5.773407936096191
50380,4.855475902557373,4.855475902557373
90755,3.147308349609375,3.147308349609375
53278,5.3458051681518555,5.3458051681518555
52135,3.6775875091552734,3.6775875091552734
165308,4.652165412902832,4.652165412902832
117650,2.2299201488494873,2.2299201488494873
114445,5.517176151275635,5.517176151275635
81766,4.900183200836182,4.900183200836182
141738,4.375845909118652,4.375845909118652
179998,1.2386410236358643,1.2386410236358643
26640,2.945730447769165,2.945730447769165
35126,4.567522048950195,4.567522048950195
2587,4.778765678405762,4.778765678405762
35806,5.0100483894348145,5.0100483894348145
8300,3.40565824508667,3.40565824508667
164205,1.9611304998397827,1.9611304998397827
61313,4.268263339996338,4.268263339996338
175893,3.3671414852142334,3.3671414852142334
146969,4.425431251525879,4.425431251525879
143419,4.691944122314453,4.691944122314453
80320,4.39258337020874,4.39258337020874
65954,4.233198642730713,4.233198642730713
148233,5.404415130615234,5.404415130615234
10357,5.658102989196777,5.658102989196777
113312,4.969694137573242,4.969694137573242
76404,3.8727803230285645,3.8727803230285645
87424,4.222508907318115,4.222508907318115
164479,4.990593433380127,4.990593433380127
71701,3.9966320991516113,3.9966320991516113
95757,4.7843337059021,4.7843337059021
130420,4.9061279296875,4.9061279296875
72195,5.266732215881348,5.266732215881348
140356,4.508956432342529,4.508956432342529
140626,4.666398048400879,4.666398048400879
36007,4.287542343139648,4.287542343139648
98977,5.2715935707092285,5.2715935707092285
48218,4.269864082336426,4.269864082336426
159360,3.5691022872924805,3.5691022872924805
173638,4.737812042236328,4.737812042236328
161398,5.342294216156006,5.342294216156006
127031,4.704478740692139,4.704478740692139
123081,5.151697158813477,5.151697158813477
63867,4.997809886932373,4.997809886932373
53475,0.5922507047653198,0.5922507047653198
175620,2.901420831680298,2.901420831680298
104201,4.845756530761719,4.845756530761719
87689,5.269616603851318,5.269616603851318
53905,5.566678047180176,5.566678047180176
123725,3.07443904876709,3.07443904876709
78925,5.237858772277832,5.237858772277832
79379,4.859048843383789,4.859048843383789
162075,5.304409027099609,5.304409027099609
148963,3.01943039894104,3.01943039894104
23126,4.156287670135498,4.156287670135498
151634,2.4800326824188232,2.4800326824188232
71190,3.6736786365509033,3.6736786365509033
124935,5.796051979064941,5.796051979064941
102375,5.297720432281494,5.297720432281494
162699,3.527815818786621,3.527815818786621
104973,4.1822733879089355,4.1822733879089355
80933,4.178825378417969,4.178825378417969
118020,3.852909803390503,3.852909803390503
180177,2.788388729095459,2.788388729095459
109241,5.410683631896973,5.410683631896973
107691,4.0367302894592285,4.0367302894592285
55799,5.44697380065918,5.44697380065918
14267,4.112476348876953,4.112476348876953
142142,1.1690616607666016,1.1690616607666016
105336,3.3382716178894043,3.3382716178894043
37338,5.000578880310059,5.000578880310059
100024,4.942875385284424,4.942875385284424
94803,4.807762622833252,4.807762622833252
165637,5.555737495422363,5.555737495422363
141379,5.03849983215332,5.03849983215332
175549,5.141699314117432,5.141699314117432
39572,4.1681365966796875,4.1681365966796875
180890,3.7457056045532227,3.7457056045532227
55624,4.966360569000244,4.966360569000244
54779,3.9761648178100586,3.9761648178100586
64237,5.679833889007568,5.679833889007568
124464,2.673976421356201,2.673976421356201
114026,5.137329578399658,5.137329578399658
19973,4.09666109085083,4.09666109085083
51353,4.853991508483887,4.853991508483887
33952,4.757684230804443,4.757684230804443
49142,4.732867240905762,4.732867240905762
34152,3.0655858516693115,3.0655858516693115
8326,5.11973762512207,5.11973762512207
37388,3.031771659851074,3.031771659851074
132933,2.029282569885254,2.029282569885254
4167,5.434609889984131,5.434609889984131
37567,5.708158493041992,5.708158493041992
38254,4.954690933227539,4.954690933227539
81818,4.3720197677612305,4.3720197677612305
139898,4.793146133422852,4.793146133422852
71935,1.4427685737609863,1.4427685737609863
166702,5.035367488861084,5.035367488861084
93895,3.1352272033691406,3.1352272033691406
139273,1.1061277389526367,1.1061277389526367
179860,4.333190441131592,4.333190441131592
69029,2.272895336151123,2.272895336151123
44033,4.506904125213623,4.506904125213623
150637,0.8975859880447388,0.8975859880447388
80223,5.148028373718262,5.148028373718262
166173,2.952629327774048,2.952629327774048
25542,4.520073413848877,4.520073413848877
52250,2.6624717712402344,2.6624717712402344
167696,3.752530097961426,3.752530097961426
47666,5.128525257110596,5.128525257110596
93075,4.359451770782471,4.359451770782471
114200,4.261490821838379,4.261490821838379
37025,5.120280742645264,5.120280742645264
162958,0.5099738836288452,0.5099738836288452
96835,5.351348876953125,5.351348876953125
88235,4.768190383911133,4.768190383911133
62321,4.719861030578613,4.719861030578613
162615,5.608138084411621,5.608138084411621
134554,6.0411601066589355,6.0411601066589355
67033,4.74732780456543,4.74732780456543
110702,5.398369789123535,5.398369789123535
78575,3.0870442390441895,3.0870442390441895
98133,5.529783248901367,5.529783248901367
58483,5.006284236907959,5.006284236907959
54783,4.467104911804199,4.467104911804199
59097,3.5653457641601562,3.5653457641601562
37853,3.661635398864746,3.661635398864746
177115,4.443305969238281,4.443305969238281
42244,5.668375015258789,5.668375015258789
3322,5.073694229125977,5.073694229125977
93112,3.040269136428833,3.040269136428833
99722,4.710472106933594,4.710472106933594
163744,5.960721015930176,5.960721015930176
161662,3.367973566055298,3.367973566055298
105015,1.3034276962280273,1.3034276962280273
89597,4.2923431396484375,4.2923431396484375
93237,4.622334003448486,4.622334003448486
113274,4.780218124389648,4.780218124389648
115580,3.9472787380218506,3.9472787380218506
100288,3.8790390491485596,3.8790390491485596
81187,2.7167725563049316,2.7167725563049316
22691,3.924393892288208,3.924393892288208
70887,5.541896343231201,5.541896343231201
59009,5.345010757446289,5.345010757446289
55338,4.888529300689697,4.888529300689697
84156,4.010613441467285,4.010613441467285
96683,4.938000202178955,4.938000202178955
113527,5.126317024230957,5.126317024230957
119220,5.575551986694336,5.575551986694336
139868,5.424065589904785,5.424065589904785
108105,5.7297186851501465,5.7297186851501465
28246,5.8448100090026855,5.8448100090026855
38627,3.359984874725342,3.359984874725342
143007,1.1333470344543457,1.1333470344543457
62149,4.12310791015625,4.12310791015625
142071,5.145547866821289,5.145547866821289
89668,4.448971271514893,4.448971271514893
13103,4.613768577575684,4.613768577575684
3905,4.431543350219727,4.431543350219727
31415,3.0784974098205566,3.0784974098205566
83752,4.123786449432373,4.123786449432373
142379,5.637454509735107,5.637454509735107
133458,4.997809410095215,4.997809410095215
99902,3.9140431880950928,3.9140431880950928
173959,5.787242412567139,5.787242412567139
41939,5.076564788818359,5.076564788818359
98205,4.87915563583374,4.87915563583374
172584,2.6958742141723633,2.6958742141723633
20234,0.28377461433410645,0.28377461433410645
61895,5.126155376434326,5.126155376434326
27685,4.784196853637695,4.784196853637695
6327,5.192982196807861,5.192982196807861
45881,4.293118953704834,4.293118953704834
179996,4.857501983642578,4.857501983642578
121550,5.333252429962158,5.333252429962158
112714,5.772849082946777,5.772849082946777
5357,3.136322259902954,3.136322259902954
180536,5.136868953704834,5.136868953704834
125109,5.022802829742432,5.022802829742432
152149,3.1886439323425293,3.1886439323425293
144383,2.809401273727417,2.809401273727417
88141,5.356698989868164,5.356698989868164
71947,5.257667541503906,5.257667541503906
15640,3.1859984397888184,3.1859984397888184
37555,5.798285484313965,5.798285484313965
11006,5.258809566497803,5.258809566497803
157447,5.021303176879883,5.021303176879883
45943,6.089447021484375,6.089447021484375
126858,5.650663375854492,5.650663375854492
24405,1.9245505332946777,1.9245505332946777
96171,3.777071952819824,3.777071952819824
21156,2.941304922103882,2.941304922103882
106261,4.899707794189453,4.899707794189453
138482,5.098210334777832,5.098210334777832
1111,4.9987101554870605,4.9987101554870605
128011,4.393177032470703,4.393177032470703
134200,3.5594964027404785,3.5594964027404785
21340,4.62357234954834,4.62357234954834
145318,4.483243942260742,4.483243942260742
54671,3.3592629432678223,3.3592629432678223
12307,3.947145938873291,3.947145938873291
153287,4.691805362701416,4.691805362701416
6030,5.557114124298096,5.557114124298096
139142,4.560573577880859,4.560573577880859
38021,3.9600765705108643,3.9600765705108643
12742,4.167219638824463,4.167219638824463
43965,5.855415344238281,5.855415344238281
76835,5.192779064178467,5.192779064178467
11858,5.742242336273193,5.742242336273193
177539,4.1342363357543945,4.1342363357543945
39880,4.527712821960449,4.527712821960449
90379,4.586728096008301,4.586728096008301
72596,5.006178379058838,5.006178379058838
59880,4.584956169128418,4.584956169128418
43730,5.228033542633057,5.228033542633057
18059,4.954566955566406,4.954566955566406
59506,4.583212375640869,4.583212375640869
138209,4.170687675476074,4.170687675476074
179797,5.288446426391602,5.288446426391602
80672,5.059750080108643,5.059750080108643
103872,5.734856605529785,5.734856605529785
116627,3.3496134281158447,3.3496134281158447
72463,4.603358745574951,4.603358745574951
51066,1.8981225490570068,1.8981225490570068
17411,0.7098453640937805,0.7098453640937805
8949,4.987125873565674,4.987125873565674
126662,5.268685817718506,5.268685817718506
11207,3.2939186096191406,3.2939186096191406
151440,5.417445659637451,5.417445659637451
175792,3.03955340385437,3.03955340385437
25393,4.30286169052124,4.30286169052124
50770,5.186887741088867,5.186887741088867
142019,4.256170272827148,4.256170272827148
159245,4.664371013641357,4.664371013641357
8871,4.225894451141357,4.225894451141357
84107,1.8610873222351074,1.8610873222351074
145568,0.9298722743988037,0.9298722743988037
125222,5.170557975769043,5.170557975769043
167186,5.506158828735352,5.506158828735352
169449,3.294083595275879,3.294083595275879
175748,5.172643184661865,5.172643184661865
31234,5.254448413848877,5.254448413848877
1301,4.4874467849731445,4.4874467849731445
114589,0.36938154697418213,0.36938154697418213
57789,4.870323181152344,4.870323181152344
142046,5.3533196449279785,5.3533196449279785
151874,3.9965243339538574,3.9965243339538574
117930,2.7463064193725586,2.7463064193725586
105526,2.2701425552368164,2.2701425552368164
125253,2.730196952819824,2.730196952819824
23052,5.003571510314941,5.003571510314941
47649,0.24828243255615234,0.24828243255615234
144346,5.091927528381348,5.091927528381348
39987,3.93544340133667,3.93544340133667
151740,4.898166656494141,4.898166656494141
94987,5.111344814300537,5.111344814300537
97714,5.594264507293701,5.594264507293701
135238,4.046506881713867,4.046506881713867
157715,3.010164260864258,3.010164260864258
58601,3.983743667602539,3.983743667602539
154285,3.9315528869628906,3.9315528869628906
63406,4.2252912521362305,4.2252912521362305
5400,5.314750671386719,5.314750671386719
164249,4.881616115570068,4.881616115570068
116975,2.600282669067383,2.600282669067383
57450,3.442782402038574,3.442782402038574
91979,4.914578914642334,4.914578914642334
15829,5.21661901473999,5.21661901473999
29350,3.5939836502075195,3.5939836502075195
95656,4.9172844886779785,4.9172844886779785
130465,4.585866451263428,4.585866451263428
164051,5.831230640411377,5.831230640411377
14977,4.604119777679443,4.604119777679443
167009,5.427906036376953,5.427906036376953
153288,4.2731170654296875,4.2731170654296875
880,3.8853752613067627,3.8853752613067627
74436,3.802109718322754,3.802109718322754
139390,3.6609134674072266,3.6609134674072266
61201,5.356348991394043,5.356348991394043
54023,4.7031097412109375,4.7031097412109375
129225,4.773031711578369,4.773031711578369
46778,3.7166264057159424,3.7166264057159424
46041,5.90789270401001,5.90789270401001
141101,3.4531383514404297,3.4531383514404297
108241,2.097273349761963,2.097273349761963
74977,3.3496811389923096,3.3496811389923096
43918,3.886606454849243,3.886606454849243
40717,4.772728443145752,4.772728443145752
33664,5.8231096267700195,5.8231096267700195
40452,3.881981134414673,3.881981134414673
102226,2.9581851959228516,2.9581851959228516
176394,4.755424976348877,4.755424976348877
179325,5.349434852600098,5.349434852600098
172880,4.855790138244629,4.855790138244629
39157,5.109403610229492,5.109403610229492
85666,5.706459999084473,5.706459999084473
73178,5.866571426391602,5.866571426391602
33944,5.753228187561035,5.753228187561035
129661,5.745325088500977,5.745325088500977
114067,4.686080455780029,4.686080455780029
164762,4.056670665740967,4.056670665740967
118351,5.020206928253174,5.020206928253174
95311,5.488358497619629,5.488358497619629
149861,4.853715896606445,4.853715896606445
51084,5.504367828369141,5.504367828369141
88898,3.1905529499053955,3.1905529499053955
14322,5.499265670776367,5.499265670776367
59807,4.951295852661133,4.951295852661133
63328,5.117755889892578,5.117755889892578
148974,4.8381266593933105,4.8381266593933105
89191,5.228200912475586,5.228200912475586
146329,4.297397136688232,4.297397136688232
98776,4.042239665985107,4.042239665985107
146691,4.482563495635986,4.482563495635986
30217,4.577631950378418,4.577631950378418
151661,5.700873851776123,5.700873851776123
4643,3.3455753326416016,3.3455753326416016
173700,6.02034854888916,6.02034854888916
107304,4.733642101287842,4.733642101287842
21373,3.462111234664917,3.462111234664917
143737,4.673069000244141,4.673069000244141
70399,4.556240081787109,4.556240081787109
145748,6.7770819664001465,6.7770819664001465
73011,5.342609882354736,5.342609882354736
160449,5.1951446533203125,5.1951446533203125
171493,5.435510158538818,5.435510158538818
21752,5.1693315505981445,5.1693315505981445
114397,5.478159427642822,5.478159427642822
127547,4.490793228149414,4.490793228149414
139463,1.1792809963226318,1.1792809963226318
74098,4.337636947631836,4.337636947631836
165813,5.128136157989502,5.128136157989502
126476,4.1714043617248535,4.1714043617248535
38387,5.152246952056885,5.152246952056885
148259,3.9943809509277344,3.9943809509277344
69894,6.231337070465088,6.231337070465088
91779,4.961441993713379,4.961441993713379
175972,4.873502731323242,4.873502731323242
13424,4.446102142333984,4.446102142333984
148000,4.894796848297119,4.894796848297119
153998,4.797515869140625,4.797515869140625
81459,4.161554336547852,4.161554336547852
116016,4.411899566650391,4.411899566650391
45313,3.558504819869995,3.558504819869995
136468,5.177835941314697,5.177835941314697
6406,3.1711628437042236,3.1711628437042236
61480,5.138258457183838,5.138258457183838
89147,5.142646312713623,5.142646312713623
124303,3.446075916290283,3.446075916290283
159764,2.896879196166992,2.896879196166992
19820,5.395044326782227,5.395044326782227
24764,5.447713375091553,5.447713375091553
179626,5.610215187072754,5.610215187072754
10962,2.660166025161743,2.660166025161743
45877,4.165285110473633,4.165285110473633
4648,3.032801389694214,3.032801389694214
141265,5.523481369018555,5.523481369018555
125116,5.065470218658447,5.065470218658447
118749,4.322936534881592,4.322936534881592
100114,5.232933044433594,5.232933044433594
81680,2.904985189437866,2.904985189437866
167383,4.328274726867676,4.328274726867676
33555,4.66154146194458,4.66154146194458
24149,5.200283527374268,5.200283527374268
163043,4.446803569793701,4.446803569793701
8304,4.853287220001221,4.853287220001221
153810,0.8385080099105835,0.8385080099105835
26298,5.056085109710693,5.056085109710693
4467,4.477683067321777,4.477683067321777
110287,4.566840171813965,4.566840171813965
111015,4.720837593078613,4.720837593078613
121334,3.9913032054901123,3.9913032054901123
36173,5.036751747131348,5.036751747131348
106582,5.2110466957092285,5.2110466957092285
97196,4.309658527374268,4.309658527374268
93642,4.119660377502441,4.119660377502441
22255,3.540630578994751,3.540630578994751
119011,0.9564946889877319,0.9564946889877319
67356,5.828601837158203,5.828601837158203
52658,5.005422592163086,5.005422592163086
629,5.915778636932373,5.915778636932373
83605,4.1851677894592285,4.1851677894592285
27183,5.997522354125977,5.997522354125977
164544,4.704165458679199,4.704165458679199
179476,5.403006076812744,5.403006076812744
15139,4.743793487548828,4.743793487548828
107425,5.413538455963135,5.413538455963135
104323,5.13675594329834,5.13675594329834
120759,5.273134231567383,5.273134231567383
85208,5.623310565948486,5.623310565948486
20165,5.17152214050293,5.17152214050293
78856,3.8775055408477783,3.8775055408477783
56433,5.290480613708496,5.290480613708496
70446,5.693975448608398,5.693975448608398
105224,5.111281871795654,5.111281871795654
63075,5.306076526641846,5.306076526641846
107442,5.400921821594238,5.400921821594238
49740,5.545701026916504,5.545701026916504
175340,4.762542724609375,4.762542724609375
48904,5.217277526855469,5.217277526855469
45662,5.229559898376465,5.229559898376465
37406,4.746398448944092,4.746398448944092
166126,1.2856539487838745,1.2856539487838745
50920,3.705361843109131,3.705361843109131
103337,3.345384120941162,3.345384120941162
50687,4.3726420402526855,4.3726420402526855
115307,4.704644680023193,4.704644680023193
30713,3.8773365020751953,3.8773365020751953
90436,5.442103385925293,5.442103385925293
119961,3.828373908996582,3.828373908996582
67901,4.454163551330566,4.454163551330566
90656,4.997119903564453,4.997119903564453
115961,5.075398921966553,5.075398921966553
130162,4.942136764526367,4.942136764526367
59831,4.8113112449646,4.8113112449646
134096,5.063737869262695,5.063737869262695
78298,5.136875152587891,5.136875152587891
135116,4.473922252655029,4.473922252655029
152001,5.461604595184326,5.461604595184326
134721,4.63686466217041,4.63686466217041
66017,3.8187499046325684,3.8187499046325684
71133,4.7597551345825195,4.7597551345825195
108127,3.707228660583496,3.707228660583496
151946,3.442511558532715,3.442511558532715
122749,4.547622203826904,4.547622203826904
163219,3.9265384674072266,3.9265384674072266
79256,4.307613849639893,4.307613849639893
131258,4.19449520111084,4.19449520111084
57230,4.336332321166992,4.336332321166992
152877,4.925834655761719,4.925834655761719
5514,5.063873767852783,5.063873767852783
141662,1.9807569980621338,1.9807569980621338
167721,5.576117515563965,5.576117515563965
80666,5.448460578918457,5.448460578918457
155821,2.169180154800415,2.169180154800415
69632,4.265077590942383,4.265077590942383
80991,4.7356767654418945,4.7356767654418945
77702,2.7895946502685547,2.7895946502685547
12991,4.564135551452637,4.564135551452637
46336,5.086382865905762,5.086382865905762
410,3.7603414058685303,3.7603414058685303
69453,4.9055609703063965,4.9055609703063965
158157,5.087467670440674,5.087467670440674
148308,2.325171947479248,2.325171947479248
75625,2.1320457458496094,2.1320457458496094
52708,4.107163906097412,4.107163906097412
49721,0.31960344314575195,0.31960344314575195
55635,4.80450439453125,4.80450439453125
124491,3.155235528945923,3.155235528945923
100124,5.595243453979492,5.595243453979492
150614,4.908456325531006,4.908456325531006
147837,4.325921058654785,4.325921058654785
45344,3.865504503250122,3.865504503250122
65016,5.234237194061279,5.234237194061279
69300,5.338476657867432,5.338476657867432
176293,5.011800289154053,5.011800289154053
42862,3.908308982849121,3.908308982849121
136504,4.945819854736328,4.945819854736328
132809,5.93118953704834,5.93118953704834
55661,3.620647668838501,3.620647668838501
32309,3.538266658782959,3.538266658782959
125509,4.825770854949951,4.825770854949951
137046,5.145935535430908,5.145935535430908
170727,4.2184600830078125,4.2184600830078125
16411,5.247313022613525,5.247313022613525
103316,5.002828121185303,5.002828121185303
96298,4.886080265045166,4.886080265045166
173779,5.402080059051514,5.402080059051514
179092,5.26577091217041,5.26577091217041
55962,3.8609867095947266,3.8609867095947266
81387,5.218522071838379,5.218522071838379
91555,5.833741664886475,5.833741664886475
122186,3.3757894039154053,3.3757894039154053
152518,2.5157828330993652,2.5157828330993652
113737,2.824082851409912,2.824082851409912
23753,5.877682209014893,5.877682209014893
72422,4.700232028961182,4.700232028961182
58780,4.93715238571167,4.93715238571167
166980,5.415283679962158,5.415283679962158
41875,0.6319884061813354,0.6319884061813354
42044,1.6444804668426514,1.6444804668426514
48130,5.357244968414307,5.357244968414307
149394,5.732728004455566,5.732728004455566
29585,3.214310646057129,3.214310646057129
73658,5.7317070960998535,5.7317070960998535
9725,4.182541370391846,4.182541370391846
23978,4.136181831359863,4.136181831359863
57100,4.30991792678833,4.30991792678833
85287,4.874293327331543,4.874293327331543
620,3.758965015411377,3.758965015411377
2394,4.827613830566406,4.827613830566406
96386,3.9948036670684814,3.9948036670684814
168637,4.224435806274414,4.224435806274414
148126,5.011845588684082,5.011845588684082
133499,5.134895324707031,5.134895324707031
177427,5.5611677169799805,5.5611677169799805
160608,3.4653100967407227,3.4653100967407227
70373,0.986244261264801,0.986244261264801
107835,6.0311126708984375,6.0311126708984375
81725,3.6360621452331543,3.6360621452331543
99109,3.125920295715332,3.125920295715332
74786,4.709949493408203,4.709949493408203
12528,4.752132415771484,4.752132415771484
153502,4.4734206199646,4.4734206199646
152290,4.841102123260498,4.841102123260498
102350,4.845749855041504,4.845749855041504
94101,4.605105400085449,4.605105400085449
113504,5.35095739364624,5.35095739364624
16,6.302252769470215,6.302252769470215
11255,5.32213020324707,5.32213020324707
27871,3.845334768295288,3.845334768295288
70644,3.2858681678771973,3.2858681678771973
148807,4.876508712768555,4.876508712768555
55501,4.374543190002441,4.374543190002441
42917,5.023451328277588,5.023451328277588
67044,4.744617462158203,4.744617462158203
179493,4.789330959320068,4.789330959320068
64874,5.321791648864746,5.321791648864746
92859,3.13421368598938,3.13421368598938
117718,3.586785316467285,3.586785316467285
138196,1.3081130981445312,1.3081130981445312
53990,5.362828254699707,5.362828254699707
68548,2.6845316886901855,2.6845316886901855
131378,3.528585433959961,3.528585433959961
87584,0.24496638774871826,0.24496638774871826
136299,5.323680400848389,5.323680400848389
11627,4.948267936706543,4.948267936706543
120989,4.828419208526611,4.828419208526611
15638,4.816967487335205,4.816967487335205
111303,5.295069217681885,5.295069217681885
109806,5.068254470825195,5.068254470825195
38660,5.33001708984375,5.33001708984375
46955,2.981361150741577,2.981361150741577
17098,3.675424814224243,3.675424814224243
148367,4.9506916999816895,4.9506916999816895
151618,3.659642219543457,3.659642219543457
