UID,MAE,RMSE
12500,1.9326776266098022,2.4447429180145264
203077,1.7166401147842407,2.047941207885742
16600,1.6095340251922607,2.279802083969116
185052,2.1406896114349365,2.7197141647338867
1853,1.3094154596328735,1.8756744861602783
22180,2.998448371887207,3.194263219833374
111354,1.879625678062439,2.3152670860290527
147268,2.3748865127563477,3.0374228954315186
44210,2.133554697036743,2.7153549194335938
94351,1.8182872533798218,2.103571891784668
174655,1.5735175609588623,1.837668538093567
114476,1.9793767929077148,2.6234071254730225
174533,2.6644599437713623,3.358639717102051
28616,3.1495800018310547,3.3755712509155273
14401,0.8805456161499023,1.0838947296142578
88522,1.873101830482483,2.2626965045928955
168979,2.7332077026367188,2.814643383026123
21819,1.630347490310669,1.9974826574325562
43592,2.4208414554595947,3.1417486667633057
93514,1.4070602655410767,1.7985910177230835
104977,2.605299234390259,2.7061731815338135
18557,1.1471034288406372,1.5093728303909302
176464,3.1573731899261475,4.581685543060303
179666,1.3443667888641357,1.418241262435913
25277,1.968367576599121,2.2354183197021484
42982,2.577336549758911,2.9209859371185303
141873,2.0796220302581787,3.2344002723693848
159578,2.8278183937072754,3.6303818225860596
166864,1.2683348655700684,1.5976099967956543
76918,2.306037187576294,3.129767417907715
100658,1.0017836093902588,1.3029412031173706
113383,1.8968786001205444,2.145756959915161
170723,1.7711188793182373,1.8749583959579468
50725,1.868672251701355,2.2303881645202637
198943,1.4247137308120728,1.586496353149414
124480,1.4673579931259155,2.2181780338287354
129608,1.381149172782898,1.9233261346817017
23111,1.8955174684524536,2.457101345062256
207547,1.3114025592803955,1.4834117889404297
19561,2.0929043292999268,2.491774797439575
82670,1.8573650121688843,2.4009549617767334
79051,1.500032901763916,1.8198798894882202
140896,3.2777743339538574,3.6724693775177
78986,0.9654344916343689,1.2643340826034546
136367,2.1696853637695312,2.868361473083496
79068,2.691364288330078,2.9653234481811523
94958,0.7480282783508301,1.0283700227737427
130266,1.9603736400604248,2.4155783653259277
120558,2.1873116493225098,2.463852643966675
6805,1.304555892944336,1.7416448593139648
156905,2.2964673042297363,2.7858352661132812
124101,1.4720481634140015,1.8692752122879028
98198,1.514893889427185,1.7517434358596802
146346,1.1430683135986328,1.5015605688095093
125413,2.443272352218628,2.7512545585632324
134884,2.8499393463134766,3.1923298835754395
191049,1.3839507102966309,1.960010290145874
157497,0.9505569338798523,1.1666982173919678
176975,2.021123170852661,2.645293951034546
123990,1.5939449071884155,2.1591644287109375
97647,1.7013275623321533,2.142157793045044
62322,3.135073661804199,3.3405070304870605
169663,2.639538288116455,2.967801809310913
